ProductId,CanonicalName,BrandMode,Count,PriceMedian,PriceMin,PriceMax,NegFlagRate,RepresentativeTitle,RepresentativeLink,BlockKey,Embedder,ProductThreshold
570,volante play station nuovo,PlayStation,2,76.825,74.2,79.45,0.0,Volante play,https://www.vinted.it/items/8122036888-volante-play?referrer=catalog,playstation__toks__volante-play,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
308,pack videojuegos ps4 strictly limited games,No brand,2,79.45,79.45,79.45,0.0,Pack 3 Videojuegos Ps4 Strictly limited games,https://www.vinted.it/items/8114413926-pack-3-videojuegos-ps4-strictly-limited-games?referrer=catalog,no brand__toks__pack-videojuegos,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
648,ps4 con mando,Sony,2,79.45,79.45,79.45,0.0,Ps4 con mando,https://www.vinted.it/items/8099638802-ps4-con-mando?referrer=catalog,sony__toks__ps4-con,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
213,gravity rush ps4 pal ita come nuovo rarissimo perfetto remastered,No brand,2,81.5,73.15,89.85,0.0,Gravity Rush 2 PS4 PaL ITA ⭐ RaRiSSimO ⭐ Come Nuovo Perfetto,https://www.vinted.it/items/8108918420-gravity-rush-2-ps4-pal-ita-rarissimo-come-nuovo-perfetto?referrer=catalog,no brand__toks__gravity-rush,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
204,giochi ps4 uno ps5 assasins creed in omaggio un disco,No brand,2,82.075,74.2,89.95,0.0,Giochi PS4 e uno ps5 assasins Creed in omaggio un disco decorativo,https://www.vinted.it/items/8115069060-giochi-ps4-e-uno-ps5-assasins-creed-in-omaggio-un-disco-decorativo?referrer=catalog,no brand__toks__giochi-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
165,desperados ps4 collector,No brand,2,83.65,83.65,83.65,0.0,Desperados 3 ps4 collector,https://www.vinted.it/items/8117624353-desperados-3-ps4-collector?referrer=catalog,no brand__toks__desperados-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
25,simulatore di guida per pc,Hori,2,84.7,84.7,84.7,0.0,Simulatore di guida per PC,https://www.vinted.it/items/8098945529-simulatore-di-guida-per-pc-ps5-ps4?referrer=catalog,hori__toks__simulatore-di,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
326,ps4 dark pictures triple pack,No brand,2,84.7,84.7,84.7,0.0,Ps4 dark pictures triple pack,https://www.vinted.it/items/8112001784-ps4-dark-pictures-triple-pack?referrer=catalog,no brand__toks__ps4-dark,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
450,controller play station,Play,2,84.7,84.7,84.7,0.0,Controller play station 4,https://www.vinted.it/items/8099405021-controller-play-station-4?referrer=catalog,play__toks__controller-play,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
680,thrustmaster t80 ferrari 488 gtb lenkrad mit pedalr volant pedalier,Thrustmaster,2,84.7,74.2,95.2,0.0,Thrustmaster T80 Ferrari 488 GTB Lenkrad mit Pedalr,https://www.vinted.it/items/8091857414-thrustmaster-t80-ferrari-488-gtb-lenkrad-mit-pedalr?referrer=catalog,thrustmaster__codes__t80-488,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
410,tomb raider remastered iv vi ed deluxe ps5 neuf,No brand,2,87.065,84.7,89.43,0.0,Tomb raider IV-V-VI Remastered. Ed Deluxe,https://www.vinted.it/items/8088355065-tomb-raider-iv-v-vi-remastered-ed-deluxe-pa5-sellada?referrer=catalog,no brand__toks__tomb-raider,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
237,jeu ps4 utawarerumono mask of neuf sous blister truth deception,No brand,2,87.325,84.7,89.95,0.0,Jeu PS4 Utawarerumono : Mask of Deception - Neuf sous blister,https://www.vinted.it/items/8117365890-jeu-ps4-utawarerumono-mask-of-deception-neuf-sous-blister?referrer=catalog,no brand__toks__jeu-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
469,coffret collector playstation,PlayStation,2,93.1,93.1,93.1,0.0,Coffret Collector PlayStation,https://www.vinted.it/items/8098119204-coffret-collector-playstation?referrer=catalog,playstation__toks__coffret-collector,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
176,doom anthology ps4 collector,No brand,2,95.2,95.2,95.2,0.0,Doom anthology ps4 collector,https://www.vinted.it/items/8107203885-doom-anthology-ps4-collector?referrer=catalog,no brand__toks__doom-anthology,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
310,persona shin megami tensei ps2 new sealed,No brand,2,95.2,95.2,95.2,0.0,Persona 4 Shin Megami Tensei PS2 New sealed,https://www.vinted.it/items/8099618280-persona-4-shin-megami-tensei-ps2-new-sealed?referrer=catalog,no brand__toks__persona-shin,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
509,playstation fonctionnel,PlayStation,2,95.2,95.2,95.2,0.0,PlayStation 4 fonctionnel,https://www.vinted.it/items/7867992672-playstation-4-fonctionnel?referrer=catalog,playstation__toks__playstation-fonctionnel,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
683,und lenkrad pedale playstation4,Thrustmaster,2,97.3,97.3,97.3,0.0,Lenkrad und Pedale ( Playstation4 und 5),https://www.vinted.it/items/8107084284-lenkrad-und-pedale-playstation4-und-5?referrer=catalog,thrustmaster__toks__lenkrad-und,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
369,signalis ps4,No brand,2,104.65,104.65,104.65,0.0,🇪🇸 signalis PS4,https://www.vinted.it/items/8098209648-signalis-ps4?referrer=catalog,no brand__toks__signalis-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
67,nacon revolution pro controller urban camo,NACON,2,105.7,105.7,105.7,0.0,NACON Revolution 5 Pro Controller -Urban Camo,https://www.vinted.it/items/8098023652-nacon-revolution-5-pro-controller-urban-camo?referrer=catalog,nacon__toks__nacon-revolution,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
393,teenage mutant ninja turtles shredder revenge,No brand,2,105.7,105.7,105.7,0.0,Teenage Mutant Ninja Turtles Shredder's Revenge,https://www.vinted.it/items/8098685525-teenage-mutant-ninja-turtles-shredders-revenge?referrer=catalog,no brand__toks__teenage-mutant,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
411,tout et neuf rarement utilise,No brand,2,105.7,105.7,105.7,0.0,Tout et neuf rarement utilisé,https://www.vinted.it/items/8107128974-tout-et-neuf-rarement-utilise?referrer=catalog,no brand__toks__tout-et,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
590,volante para juegos,PXN,2,105.7,105.7,105.7,0.0,Volante para juegos,https://www.vinted.it/items/8107236237-volante-para-juegos?referrer=catalog,pxn__toks__volante-para,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
214,gravity rush version promotionnel,No brand,2,110.94999999999999,63.7,158.2,0.0,Gravity Rush 🇮🇹,https://www.vinted.it/items/8114850730-gravity-rush?referrer=catalog,no brand__toks__gravity-rush,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
617,dualsense sticks tmr palettes programmables,Sony,2,116.19,116.19,116.19,0.0,Dualsense - Sticks TMR - Palettes programmables,https://www.vinted.it/items/8099559515-dualsense-sticks-tmr-palettes-programmables?referrer=catalog,sony__toks__dualsense-sticks,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
362,senran kagura burst re newal bountiful beauties edition collector,No brand,2,126.7,126.7,126.7,0.0,Senran Kagura Burst Re:Newal – Bountiful Beauties – Édition Collector,https://www.vinted.it/items/8107079826-senran-kagura-burst-renewal-bountiful-beauties-edition-collector?referrer=catalog,no brand__toks__senran-kagura,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
462,ps4 manette fc25,PlayStation,2,126.7,126.7,126.7,0.0,Ps4 + 2 manette +Fc25,https://www.vinted.it/items/8098050860-ps4-2-manette-fc25?referrer=catalog,playstation__codes__fc25,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
536,ps4 manette seulement en main propre,PlayStation,2,126.7,126.7,126.7,0.0,Ps4  2 manette (seulement en main propre),https://www.vinted.it/items/8098125392-ps4-2-manette-seulement-en-main-propre?referrer=catalog,playstation__toks__ps4-manette,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
529,ps4 come nuovo nuova,PlayStation,2,131.95,105.7,158.2,0.0,Ps4 come nuovo,https://www.vinted.it/items/8108457033-ps4-come-nuovo?referrer=catalog,playstation__toks__ps4-come,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
643,playstation4,Sony,2,131.95,116.2,147.7,0.0,PlayStation4,https://www.vinted.it/items/8113434689-playstation4?referrer=catalog,sony__toks__playstation4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
66,nacon revolution pro controller playstation fur pc und rgb begleitung,NACON,2,137.2,100.45,173.95,0.0,Nacon Revolution 5 Pro Controller für PC Playstation 4 und 5 + RGB Begleitung,https://www.vinted.it/items/8114182637-nacon-revolution-5-pro-controller-fur-pc-playstation-4-und-5-rgb-begleitung?referrer=catalog,nacon__toks__nacon-revolution,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
477,controller victrix ps4 ps5 pc pro bfg,PlayStation,2,137.2,105.7,168.7,0.0,Controller victrix ps4/ps5/pc,https://www.vinted.it/items/8097671236-controller-victrix-ps4ps5pc?referrer=catalog,playstation__toks__controller-victrix,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
675,t300 wheel t3pa pedals pickup only,Thrustmaster,2,137.2,137.2,137.2,0.0,T300 Wheel + T3PA Pedals (Pickup only),https://www.vinted.it/items/8114404065-t300-wheel-t3pa-pedals-pickup-only?referrer=catalog,thrustmaster__codes__t300,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
480,dualsense ps5,PlayStation,2,152.95,147.7,158.2,0.0,Dualsense ps5,https://www.vinted.it/items/8116041640-dualsense-ps5?referrer=catalog,playstation__toks__dualsense-ps5,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
624,manette dualsense custom elden ring sekiro,Sony,2,158.1,158.1,158.1,0.0,Manette Dualsense Custom - Elden Ring,https://www.vinted.it/items/8105230750-manette-dualsense-custom-elden-ring?referrer=catalog,sony__toks__manette-dualsense,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
498,play pro juegos,PlayStation,2,158.2,158.2,158.2,0.0,Play 4 Pro+Juegos,https://www.vinted.it/items/8097923423-play-4-projuegos?referrer=catalog,playstation__toks__play-pro,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
646,ps4 500go,Sony,2,158.2,158.2,158.2,0.0,PS4 500GO,https://www.vinted.it/items/8098807322-ps4-500go?referrer=catalog,sony__toks__ps4-500go,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
659,ps4 slim 500gb to,Sony,2,163.45,158.2,168.7,0.0,Ps4 slim 500gb,https://www.vinted.it/items/8093195198-ps4-slim-500gb?referrer=catalog,sony__toks__ps4-slim,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
386,streets of rage sony playstation limited run signature edition ps4,No brand,2,171.325,131.95,210.7,0.0,Streets Of Rage 4 sony Playstation 4,https://www.vinted.it/items/8123480022-streets-of-rage-4-sony-playstation-4?referrer=catalog,no brand__toks__streets-of,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
145,coffret collector ps4 the last of us part ii neuf,No brand,2,197.04999999999998,52.15,341.95,0.0,Coffret Collector The Last of Us Part II PS4,https://www.vinted.it/items/8122584663-coffret-collector-the-last-of-us-part-ii-ps4?referrer=catalog,no brand__toks__coffret-collector,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
494,manettes de play burn controllers bc,PlayStation,2,299.95,299.95,299.95,0.0,3 manettes de play burn controllers BC,https://www.vinted.it/items/8099049969-3-manettes-de-play-burn-controllers-bc?referrer=catalog,playstation__toks__manettes-de,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
633,play station giochi,Sony,2,315.17499999999995,158.2,472.15,0.0,Play Station 4 + giochi,https://www.vinted.it/items/8088729293-play-station-4-giochi?referrer=catalog,sony__toks__play-station,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
677,thrustmaster t598 direct axial drive volants gt3 rond pedalier neuf,Thrustmaster,2,526.85,441.7,612.0,0.0,Thrustmaster T598 Direct Axial Drive + Volants GT3 & Rond + Pédalier,https://www.vinted.it/items/8118891847-thrustmaster-t598-direct-axial-drive-volants-gt3-rond-pedalier?referrer=catalog,thrustmaster__codes__t598,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
0,mando ace gamer,ACE,1,42.7,42.7,42.7,0.0,Mando Ace Gamer,https://www.vinted.it/items/8111137549-mando-ace-gamer?referrer=catalog,ace__toks__mando-ace,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
1,skylanders imaginators grave clobber,Activision,1,42.7,42.7,42.7,0.0,Skylanders Imaginators Grave Clobber,https://www.vinted.it/items/8094804969-skylanders-imaginators-grave-clobber?referrer=catalog,activision__toks__skylanders-imaginators,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
6,asics jolt ps kids,Asics,1,42.7,42.7,42.7,1.0,asics jolt 4 ps kids,https://www.vinted.it/items/8113713274-asics-jolt-4-ps-kids?referrer=catalog,asics__toks__asics-jolt,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
36,casque gaming hyperx cloud alpha,HyperX,1,42.7,42.7,42.7,0.0,Casque gaming HyperX Cloud Alpha,https://www.vinted.it/items/8091198954-casque-gaming-hyperx-cloud-alpha?referrer=catalog,hyperx__toks__casque-gaming,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
42,volante krom wheel pedales pc ps4 xbox ps3,krom,1,42.7,42.7,42.7,0.0,Volante Krom K-Wheel + Pedales (PC / PS4 / Xbox / PS3),https://www.vinted.it/items/8093769923-volante-krom-k-wheel-pedales-pc-ps4-xbox-ps3?referrer=catalog,krom__toks__volante-krom,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
63,joystick nacon revolution pro controller originale per ps4 completo scatola,NACON,1,42.7,42.7,42.7,1.0,Joystick Nacon Revolution Pro Controller 2 Originale per PS4 Completo + Scatola,https://www.vinted.it/items/8100242607-joystick-nacon-revolution-pro-controller-2-originale-per-ps4-completo-scatola?referrer=catalog,nacon__toks__joystick-nacon,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
75,mortal kombat 11 premium edition ps4,No brand,1,42.7,42.7,42.7,0.0,Mortal Kombat 11 Premium Edition Ps4,https://www.vinted.it/items/8118554913-mortal-kombat-11-premium-edition-ps4?referrer=catalog,no brand__codes__11,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
103,assassins creed the ezio collection,No brand,1,42.7,42.7,42.7,0.0,Assassins Creed The Ezio Collection,https://www.vinted.it/items/8121263015-assassins-creed-the-ezio-collection?referrer=catalog,no brand__toks__assassins-creed,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
119,bleach rebirth of souls,No brand,1,42.7,42.7,42.7,0.0,Bleach Rebirth of Souls,https://www.vinted.it/items/8106433332-bleach-rebirth-of-souls?referrer=catalog,no brand__toks__bleach-rebirth,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
129,bulletstorm full clip edition ps4,No brand,1,42.7,42.7,42.7,0.0,Bulletstorm Full Clip Edition PS4,https://www.vinted.it/items/8115862459-bulletstorm-full-clip-edition-ps4?referrer=catalog,no brand__toks__bulletstorm-full,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
133,call of cthulhu promo ps4,No brand,1,42.7,42.7,42.7,0.0,Call of Cthulhu - PROMO - ps4,https://www.vinted.it/items/8093403297-call-of-cthulhu-promo-ps4?referrer=catalog,no brand__toks__call-of,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
146,coffret dark souls trilogy ps4,No brand,1,42.7,42.7,42.7,0.0,Coffret Dark soûls trilogy PS4,https://www.vinted.it/items/8112049644-coffret-dark-souls-trilogy-ps4?referrer=catalog,no brand__toks__coffret-dark,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
154,cotton reboot playstation japan edition,No brand,1,42.7,42.7,42.7,0.0,Cotton Reboot - PlayStation 4 - Japan Edition,https://www.vinted.it/items/8088372838-cotton-reboot-playstation-4-japan-edition?referrer=catalog,no brand__toks__cotton-reboot,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
162,darksiders jeux ps4 neuf scelle,No brand,1,42.7,42.7,42.7,0.0,Darksiders 2 jeux ps4 neuf scellé,https://www.vinted.it/items/8120127798-darksiders-2-jeux-ps4-neuf-scelle?referrer=catalog,no brand__toks__darksiders-jeux,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
173,divinity original sins ps4,No brand,1,42.7,42.7,42.7,0.0,Divinity Original Sins 2 Ps4,https://www.vinted.it/items/8094975410-divinity-original-sins-2-ps4?referrer=catalog,no brand__toks__divinity-original,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
191,fatal frame ps4 jap,No brand,1,42.7,42.7,42.7,0.0,Fatal Frame ps4  Jap,https://www.vinted.it/items/8109989957-fatal-frame-ps4-jap?referrer=catalog,no brand__toks__fatal-frame,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
206,gioco ps4 diablo iv,No brand,1,42.7,42.7,42.7,0.0,Gioco PS4 Diablo IV,https://www.vinted.it/items/8092630284-gioco-ps4-diablo-iv?referrer=catalog,no brand__toks__gioco-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
209,god or war ragnarok ps4,No brand,1,42.7,42.7,42.7,0.0,god or war ragnarok ps4,https://www.vinted.it/items/8108062481-god-or-war-ragnarok-ps4?referrer=catalog,no brand__toks__god-or,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
212,grand turismo,No brand,1,42.7,42.7,42.7,0.0,Grand Turismo,https://www.vinted.it/items/8120126269-grand-turismo-playstation?referrer=catalog,no brand__toks__grand-turismo,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
235,jeu ps4 tales of symphonia remastered neuf sous blister,No brand,1,42.7,42.7,42.7,0.0,Jeu PS4 Tales of Symphonia (Remastered) - Neuf sous blister,https://www.vinted.it/items/8121166209-jeu-ps4-tales-of-symphonia-remastered-neuf-sous-blister?referrer=catalog,no brand__toks__jeu-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
236,ps4 jeu lapins cretins et camera,No brand,1,42.7,42.7,42.7,0.0,Jeu PS4 Lapins crétins et caméra PS4,https://www.vinted.it/items/8122395706-jeu-ps4-lapins-cretins-et-camera-ps4?referrer=catalog,no brand__toks__jeu-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
